"companyName","isReviewVerified","reviewCompanyResponse","reviewDate","reviewDescription","reviewLanguage","reviewRatingScore","reviewTitle","reviewUrl"
"OneMain Financial","true","That's what we love to hear, Lonnel! Thank you for sharing your experience with us. Our team members work very hard to make sure they understand and meet our customer's needs! -SG
","2023-11-09T02:27:48.000Z","The customer service was above par. They didn't require a truck load of paperwork to get the loan done. What I was impressed with the most was how fast the loan funded. I call for the loan on a Friday, I was in the office on Monday signing loan docs, on Tuesday the loan funded. Ive gotten a lot of loans in my day but this has to be the quickest and most efficient one to date. Will return if necessary. 👍🏾","all","5","The best loan","https://trustpilot.com/reviews/654c278411b71b9030cdf02b"
"OneMain Financial","true","","2023-11-09T02:24:26.000Z","The best, just when I really needed","all","5","10 stars","https://trustpilot.com/reviews/654c26baae5c6d83d35d1527"
"OneMain Financial","true","That's what we love to hear, Cheryl! Thank you for sharing your experience with us. Our team members work very hard to make sure they understand and meet our customer's needs! -SG
","2023-11-09T02:19:13.000Z","Great communication and quick approval. funds for loan deposited almost instantly when loan was approved. Very happy all around with entire loan processing experience.","all","5","Great communication and quick approval","https://trustpilot.com/reviews/654c25816debab9bc394b60b"
"OneMain Financial","true","","2023-11-09T02:16:29.000Z","Very helpful people working there they were very pleasant","all","5","Very helpful people working there they…","https://trustpilot.com/reviews/654c24dd1e872e367daac900"
"OneMain Financial","true","","2023-11-09T01:53:10.000Z","Timely response. No beating around the bush.","all","5","No hidden agenda","https://trustpilot.com/reviews/654c1f66892fbec83315365a"
"OneMain Financial","true","","2023-11-09T01:49:06.000Z","Easy and fast . Friendly staff and helpful","all","5","Easy and fast","https://trustpilot.com/reviews/654c1e72762a2cf9150c13c5"
"OneMain Financial","true","Thank you for sharing your experience. We're excited you are now on a path to a brighter financial future! We're also pleased to hear Pam provided so much help. -SG
","2023-11-09T01:41:15.000Z","A nice person in Pam the lady that helped me. She was very nice and explained all facets to me and made sure I understood. It was a pleasure to do business with the company.","all","5","A nice person in Pam the lady that…","https://trustpilot.com/reviews/654c1c9b6acc9081b9d8e76c"
"OneMain Financial","true","Putting customers first is what we’re all about. Thanks for the positive feedback. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2023-11-09T01:37:36.000Z","The staff at OMF are always friendly and treat you with respect and care. They strive to help you find the best solutions to your needs","all","5","Very friendly, caring and helpful staff","https://trustpilot.com/reviews/654c1bc07d5c4760fa904ca2"
"OneMain Financial","true","We love to read great things about our customers’ interactions with Amanda. Thank you for sharing your experience with us! -SG
","2023-11-09T01:30:52.000Z","Amanda was helpful from the get go, the make employee who got the information and checked out my car was great..Amanda answered all the many questions i had for her and helped make the whole process happen, anytime I thought something small or silly could be a snag in the outcome, she made it alll get done and so I appreciated the loan $, and she definitely helped this company get their payment and interest $ and I guarantee they will.","all","5","The main man. With the mane maam","https://trustpilot.com/reviews/654c1a2c9a1875cc5cc2caa4"
"OneMain Financial","true","","2023-11-09T01:28:39.000Z","Its fast and easy, customer service was great and on point","all","5","Its fast and easy","https://trustpilot.com/reviews/654c19a7ca9872abfb9cc504"
"OneMain Financial","true","Thank you for your kind words. Every step counts and leads to better financial health. We’re proud to be on the journey with you. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2023-11-09T01:20:55.000Z","I’ve only had good experiences with One Main Financial as I have received two loans without any problems. I recommend them to anyone looking to secure a loan.
DH","all","5","I’ve only had good experiences with One…","https://trustpilot.com/reviews/654c17d746e3d537ecfe4a67"
"OneMain Financial","true","","2023-11-09T01:12:43.000Z","Date of experience: November 08, 2023","all","5","Love how they handle this","https://trustpilot.com/reviews/654c15eba87fd753224a744b"
"OneMain Financial","true","Thank you, Tony. We’re so glad that we were able to help you when you needed it. -SG","2023-11-09T01:12:09.000Z","It was good experience, but the last call back took over a hour and a half. Before u all called back to complete the deal.","all","4","It was good experience","https://trustpilot.com/reviews/654c15c98b8771e36026a42a"
"OneMain Financial","true","We take pride in providing excellent service and we are so glad you had a positive experience with Amanda. Thank you for sharing! -SG
","2023-11-09T01:10:06.000Z","The whole process was very simple and straightforward.
Amanda at the Washington office was very nice to work with.
She did an excellent job of explaining the entire process.","all","5","The whole process was very simple and…","https://trustpilot.com/reviews/654c154eed1ef6ba1d0bf27f"
"OneMain Financial","true","Putting customers first is what we’re all about. Thanks for the positive feedback. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2023-11-09T00:56:44.000Z","I had the best experience!! The Loaner Agent was on point!! She got me the loaner amount I wanted with affordable payments that fitted my budget!

Thanks!😊","all","5","OneMain is the main one!","https://trustpilot.com/reviews/654c122c6d53413504975c4f"
"OneMain Financial","true","Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG","2023-11-09T00:55:11.000Z","I was not impressed with the employee that was primary on my loan. I couldn't understand anything she said. She didn't stay in touch nor did she update me on the status of my application. I kept asking for someone new and it was easier to k ow what was up when I was talking to anyone else.","all","2","The employee helping me SUCKED","https://trustpilot.com/reviews/654c11cf92ece02c8567cf13"
"OneMain Financial","true","Thank you so much for taking the time to leave a review for Johnathan. Our team members strive to provide professional and friendly service to all of our customers. We truly do appreciate the recognition. -SG
","2023-11-09T00:50:51.000Z","Dealing with Johnathan was great.
Service was excellent","all","5","Excellent service.. Johnathan was great","https://trustpilot.com/reviews/654c10ca353e67118ee097f6"
